Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
BAJAJ-AUTO,EQ,20-Apr-2011,1452.55,1460.0,1479.4,1443.0,1472.0,1474.4,1462.82,306158,447854009.7,-
BAJAJ-AUTO,EQ,21-Apr-2011,1474.4,1480.0,1484.15,1460.0,1465.0,1465.0,1465.86,341855,501110859.8,-
BAJAJ-AUTO,EQ,25-Apr-2011,1465.0,1465.0,1484.2,1463.0,1471.35,1477.7,1474.52,168382,248282432.6,-
BAJAJ-AUTO,EQ,26-Apr-2011,1477.7,1477.0,1490.0,1452.6,1485.4,1485.6,1473.29,222698,328099837.8,-
BAJAJ-AUTO,EQ,27-Apr-2011,1485.6,1489.9,1495.0,1466.0,1476.95,1474.45,1478.24,274411,405645255.15,-
BAJAJ-AUTO,EQ,28-Apr-2011,1474.45,1476.55,1495.0,1470.95,1478.0,1477.7,1483.56,391248,580438422.65,-
BAJAJ-AUTO,EQ,29-Apr-2011,1477.7,1473.0,1500.5,1450.0,1500.0,1474.0,1479.45,477427,706330778.6,-
BAJAJ-AUTO,EQ,02-May-2011,1474.0,1478.3,1496.35,1425.25,1438.0,1440.55,1444.77,386419,558285016.5,-
BAJAJ-AUTO,EQ,03-May-2011,1440.55,1426.15,1455.0,1357.25,1374.0,1367.15,1403.59,679514,953756163.65,-
BAJAJ-AUTO,EQ,04-May-2011,1367.15,1362.0,1362.0,1287.45,1300.0,1303.35,1309.1,1205843,1578569239.2,-
BAJAJ-AUTO,EQ,05-May-2011,1303.35,1304.0,1313.55,1273.7,1280.0,1285.9,1292.56,745379,963450060.2,-
BAJAJ-AUTO,EQ,06-May-2011,1285.9,1290.0,1325.0,1270.0,1318.0,1319.0,1303.95,446238,581871043.8,-
BAJAJ-AUTO,EQ,09-May-2011,1319.0,1330.0,1341.8,1288.1,1291.3,1295.9,1308.68,323265,423050085.8,-
BAJAJ-AUTO,EQ,10-May-2011,1295.9,1297.0,1326.5,1283.35,1310.5,1310.85,1309.27,297707,389779407.0,-
BAJAJ-AUTO,EQ,11-May-2011,1310.85,1315.8,1329.95,1299.0,1322.35,1319.25,1309.83,313478,410602602.7,-
BAJAJ-AUTO,EQ,12-May-2011,1319.25,1318.8,1340.0,1301.25,1308.0,1308.45,1321.71,377341,498735340.7,-
BAJAJ-AUTO,EQ,13-May-2011,1308.45,1310.1,1363.0,1301.3,1337.8,1336.6,1338.18,329942,441520933.4,-
BAJAJ-AUTO,EQ,16-May-2011,1336.6,1328.9,1331.0,1294.3,1299.0,1299.65,1308.85,284556,372442045.35,-
BAJAJ-AUTO,EQ,17-May-2011,1299.65,1302.0,1320.0,1285.0,1319.0,1310.15,1301.51,345369,449502395.8,-
BAJAJ-AUTO,EQ,18-May-2011,1310.15,1317.1,1329.8,1260.3,1284.4,1287.4,1296.27,2270962,2943771387.8,-
BAJAJ-AUTO,EQ,19-May-2011,1287.4,1300.0,1309.8,1286.3,1301.0,1292.9,1297.06,582485,755516074.95,-
BAJAJ-AUTO,EQ,20-May-2011,1292.9,1298.0,1335.4,1294.0,1328.8,1330.8,1319.25,594444,784222422.55,-
BAJAJ-AUTO,EQ,23-May-2011,1330.8,1320.0,1323.0,1297.1,1305.0,1305.05,1305.26,363973,475079486.45,-
BAJAJ-AUTO,EQ,24-May-2011,1305.05,1327.0,1327.0,1301.5,1315.95,1311.55,1310.66,249414,326897504.15,-
BAJAJ-AUTO,EQ,25-May-2011,1311.55,1309.0,1309.1,1282.1,1286.35,1290.25,1289.48,514221,663077401.1,-
BAJAJ-AUTO,EQ,26-May-2011,1290.25,1299.0,1307.0,1285.05,1290.0,1297.05,1297.8,493544,640523582.1,-
BAJAJ-AUTO,EQ,27-May-2011,1297.05,1301.0,1322.0,1288.2,1310.0,1316.5,1305.29,460670,601310227.6,-
BAJAJ-AUTO,EQ,30-May-2011,1316.5,1320.0,1336.0,1305.15,1325.0,1327.9,1322.74,283192,374588876.2,-
BAJAJ-AUTO,EQ,31-May-2011,1327.9,1327.9,1354.0,1327.9,1342.0,1344.5,1344.03,395629,531738635.6,-
BAJAJ-AUTO,EQ,01-Jun-2011,1344.5,1346.2,1364.9,1325.0,1330.0,1335.6,1343.36,577275,775488595.95,      19239
BAJAJ-AUTO,EQ,02-Jun-2011,1335.6,1325.0,1374.8,1310.6,1368.0,1368.5,1355.41,669185,907019103.05,      31943
BAJAJ-AUTO,EQ,03-Jun-2011,1368.5,1375.0,1389.0,1367.15,1375.8,1375.8,1377.93,360138,496243184.05,      47413
BAJAJ-AUTO,EQ,06-Jun-2011,1375.8,1360.0,1368.9,1338.0,1358.75,1361.7,1353.24,214882,290786363.6,      12530
BAJAJ-AUTO,EQ,07-Jun-2011,1361.7,1360.0,1360.0,1339.4,1349.8,1350.05,1349.36,246553,332689441.05,      10303
BAJAJ-AUTO,EQ,08-Jun-2011,1350.05,1351.0,1352.0,1325.0,1329.0,1330.9,1340.18,172948,231781184.85,       9246
BAJAJ-AUTO,EQ,09-Jun-2011,1330.9,1338.5,1344.0,1321.4,1332.0,1333.4,1333.6,173463,231331073.5,       9606
BAJAJ-AUTO,EQ,10-Jun-2011,1333.4,1336.0,1338.8,1319.2,1322.1,1324.85,1327.42,222635,295530404.1,      10872
BAJAJ-AUTO,EQ,13-Jun-2011,1324.85,1334.9,1347.9,1328.0,1347.6,1345.1,1340.97,301987,404954196.9,      17266
BAJAJ-AUTO,EQ,14-Jun-2011,1345.1,1345.25,1377.0,1345.25,1376.0,1373.65,1365.48,301741,412022641.95,      16969
BAJAJ-AUTO,EQ,15-Jun-2011,1373.65,1378.0,1379.2,1362.35,1365.0,1369.7,1369.7,387760,531113184.65,      18529
BAJAJ-AUTO,EQ,16-Jun-2011,1369.7,1365.0,1365.0,1340.0,1352.5,1344.95,1346.1,340304,458083212.9,      10607
BAJAJ-AUTO,EQ,17-Jun-2011,1344.95,1340.25,1364.45,1331.25,1333.55,1342.7,1349.9,175279,236608568.85,       9243
BAJAJ-AUTO,EQ,20-Jun-2011,1342.7,1333.0,1343.7,1295.0,1322.0,1311.8,1313.6,413744,543493452.25,      13561
BAJAJ-AUTO,EQ,21-Jun-2011,1311.8,1320.0,1329.0,1306.25,1326.75,1321.35,1316.56,363199,478172567.9,       9095
BAJAJ-AUTO,EQ,22-Jun-2011,1321.35,1325.65,1347.0,1321.5,1345.0,1342.45,1335.42,124333,166037315.65,       7858
BAJAJ-AUTO,EQ,23-Jun-2011,1342.45,1344.0,1399.85,1326.6,1337.0,1336.55,1336.86,159166,212781987.15,      10011
BAJAJ-AUTO,EQ,24-Jun-2011,1336.55,1340.0,1395.0,1339.95,1381.0,1387.75,1370.68,568712,779521196.0,      23769
BAJAJ-AUTO,EQ,27-Jun-2011,1387.75,1391.0,1444.0,1375.0,1380.0,1383.3,1413.38,656355,927676918.1,      26838
BAJAJ-AUTO,EQ,28-Jun-2011,1383.3,1389.7,1425.25,1380.05,1425.0,1420.1,1408.57,269656,379830029.7,      12766
BAJAJ-AUTO,EQ,29-Jun-2011,1420.1,1394.0,1419.0,1385.0,1403.5,1401.85,1405.18,545318,766267368.75,      12431
BAJAJ-AUTO,EQ,30-Jun-2011,1401.85,1414.8,1420.75,1396.0,1408.45,1407.1,1406.3,621078,873420552.25,      20236
BAJAJ-AUTO,EQ,01-Jul-2011,1407.1,1432.1,1438.8,1405.0,1420.0,1423.15,1417.08,215369,305195300.7,       9890
BAJAJ-AUTO,EQ,04-Jul-2011,1423.15,1452.8,1452.8,1420.0,1424.0,1424.45,1429.48,176103,251735832.6,       7830
BAJAJ-AUTO,EQ,05-Jul-2011,1424.45,1425.9,1445.0,1422.4,1425.4,1427.7,1433.8,270435,387749397.6,      11563
BAJAJ-AUTO,EQ,06-Jul-2011,1427.7,1417.0,1443.0,1417.0,1441.0,1437.25,1430.71,242012,346248106.25,      15968
BAJAJ-AUTO,EQ,07-Jul-2011,1437.25,1433.0,1464.0,1428.5,1450.0,1455.95,1446.01,413183,597466874.8,      19038
BAJAJ-AUTO,EQ,08-Jul-2011,1455.95,1462.5,1476.5,1452.5,1457.8,1459.8,1470.16,284939,418907298.15,      23497
BAJAJ-AUTO,EQ,11-Jul-2011,1459.8,1460.05,1463.0,1439.65,1450.0,1452.1,1450.99,243921,353926492.55,      14423
BAJAJ-AUTO,EQ,12-Jul-2011,1452.1,1440.5,1455.0,1415.0,1428.85,1425.85,1427.27,203996,291157324.25,       9245
BAJAJ-AUTO,EQ,13-Jul-2011,1425.85,1435.0,1458.0,1430.2,1455.15,1451.8,1444.94,234212,338421293.7,      14331
BAJAJ-AUTO,EQ,14-Jul-2011,1451.8,1459.0,1463.2,1406.3,1430.05,1430.7,1425.22,1165031,1660426998.05,      70059
BAJAJ-AUTO,EQ,15-Jul-2011,1430.7,1415.3,1429.0,1406.0,1425.65,1422.2,1416.31,308621,437103366.35,      17166
BAJAJ-AUTO,EQ,18-Jul-2011,1422.2,1425.65,1435.0,1410.0,1420.0,1416.9,1418.74,214540,304376262.95,      11458
BAJAJ-AUTO,EQ,19-Jul-2011,1416.9,1428.7,1443.0,1413.3,1432.0,1434.75,1429.1,271726,388323498.65,      15582
BAJAJ-AUTO,EQ,20-Jul-2011,1434.75,1440.0,1448.2,1417.05,1424.0,1424.55,1431.14,174533,249781121.85,      11642
BAJAJ-AUTO,EQ,21-Jul-2011,1424.55,1427.0,1433.75,1410.0,1420.0,1419.5,1422.87,213747,304133258.25,      14528
BAJAJ-AUTO,EQ,22-Jul-2011,1419.5,1430.0,1450.2,1427.55,1443.1,1448.55,1440.0,242857,349715093.95,      22238
BAJAJ-AUTO,EQ,25-Jul-2011,1448.55,1449.4,1456.0,1431.25,1446.9,1446.4,1445.09,329369,475966421.0,      21761
BAJAJ-AUTO,EQ,26-Jul-2011,1446.4,1446.0,1453.85,1417.05,1423.15,1425.75,1426.15,291149,415222886.05,      13887
BAJAJ-AUTO,EQ,27-Jul-2011,1425.75,1425.0,1445.05,1418.4,1434.0,1434.4,1431.25,301919,432121051.85,      14612
BAJAJ-AUTO,EQ,28-Jul-2011,1434.4,1433.5,1453.0,1418.25,1447.15,1448.35,1440.93,257304,370758165.65,      13322
BAJAJ-AUTO,EQ,29-Jul-2011,1448.35,1447.0,1482.0,1430.8,1470.0,1469.6,1458.64,520835,759710327.0,      22669
BAJAJ-AUTO,EQ,01-Aug-2011,1469.6,1472.5,1497.4,1472.5,1479.1,1486.4,1486.6,340907,506791996.3,      21189
BAJAJ-AUTO,EQ,02-Aug-2011,1486.4,1479.45,1504.85,1476.0,1480.1,1484.8,1488.75,355385,529080410.55,      12845
BAJAJ-AUTO,EQ,03-Aug-2011,1484.8,1461.1,1474.0,1446.55,1456.05,1454.65,1459.32,315262,460068296.95,      15919
BAJAJ-AUTO,EQ,04-Aug-2011,1454.65,1455.0,1459.4,1412.0,1425.0,1419.65,1435.5,242418,347990505.9,       9479
BAJAJ-AUTO,EQ,05-Aug-2011,1419.65,1397.0,1419.8,1356.25,1403.85,1398.55,1390.04,290820,404252353.8,      14703
BAJAJ-AUTO,EQ,08-Aug-2011,1398.55,1362.25,1447.3,1362.25,1414.9,1415.7,1410.93,439840,620585111.15,      23916
BAJAJ-AUTO,EQ,09-Aug-2011,1415.7,1359.0,1468.9,1356.0,1439.45,1426.2,1430.6,598448,856136858.4,      33442
BAJAJ-AUTO,EQ,10-Aug-2011,1426.2,1441.0,1493.65,1427.5,1479.0,1486.05,1471.81,589716,867952620.8,      35386
BAJAJ-AUTO,EQ,11-Aug-2011,1486.05,1475.0,1484.5,1449.95,1455.05,1456.85,1468.4,363465,533710382.4,      22819
BAJAJ-AUTO,EQ,12-Aug-2011,1456.85,1465.0,1468.95,1440.0,1458.0,1454.55,1453.27,423239,615081321.05,      32493
BAJAJ-AUTO,EQ,16-Aug-2011,1454.55,1460.0,1471.9,1448.5,1459.95,1456.35,1463.05,259015,378952871.8,      18744
BAJAJ-AUTO,EQ,17-Aug-2011,1456.35,1465.0,1473.05,1435.0,1452.2,1452.4,1454.68,236156,343531133.35,      21208
BAJAJ-AUTO,EQ,18-Aug-2011,1452.4,1450.25,1457.95,1403.2,1438.0,1437.75,1428.67,497113,710208053.75,      31964
BAJAJ-AUTO,EQ,19-Aug-2011,1437.75,1413.0,1454.5,1400.85,1429.8,1427.15,1433.19,450277,645330270.6,      25907
BAJAJ-AUTO,EQ,22-Aug-2011,1427.15,1429.8,1491.8,1401.25,1482.0,1481.25,1446.39,550604,796386866.95,      19790
BAJAJ-AUTO,EQ,23-Aug-2011,1481.25,1485.0,1570.5,1470.0,1545.0,1544.85,1535.55,708844,1088464667.45,      37414
BAJAJ-AUTO,EQ,24-Aug-2011,1544.85,1559.0,1565.9,1491.75,1522.85,1516.05,1524.75,546455,833209129.0,      30515
BAJAJ-AUTO,EQ,25-Aug-2011,1516.05,1520.25,1560.0,1502.2,1525.35,1517.4,1525.65,624893,953366966.3,      35640
BAJAJ-AUTO,EQ,26-Aug-2011,1517.4,1515.0,1542.5,1480.0,1493.0,1503.7,1518.32,488399,741547729.35,      29390
BAJAJ-AUTO,EQ,29-Aug-2011,1503.7,1505.0,1617.0,1505.0,1566.0,1573.55,1571.01,1010232,1587086215.5,      41700
BAJAJ-AUTO,EQ,30-Aug-2011,1573.55,1589.0,1590.0,1548.4,1582.95,1573.55,1564.37,643577,1006795271.15,      23950
BAJAJ-AUTO,EQ,02-Sep-2011,1573.55,1639.0,1639.5,1586.0,1635.7,1628.1,1610.12,679766,1094502347.15,      39242
BAJAJ-AUTO,EQ,05-Sep-2011,1628.1,1624.0,1689.7,1612.35,1668.0,1667.0,1652.24,712904,1177886675.8,      29859
BAJAJ-AUTO,EQ,06-Sep-2011,1667.0,1670.0,1694.85,1628.1,1646.0,1643.7,1658.74,586133,972245137.15,      26190
BAJAJ-AUTO,EQ,07-Sep-2011,1643.7,1645.7,1672.0,1631.0,1640.0,1640.45,1649.59,407606,672381512.25,      25511
BAJAJ-AUTO,EQ,08-Sep-2011,1640.45,1638.2,1648.9,1601.8,1627.35,1625.0,1618.13,472420,764436422.65,      22101
BAJAJ-AUTO,EQ,09-Sep-2011,1625.0,1628.0,1650.0,1623.15,1628.05,1625.45,1634.28,297225,485749687.75,      23889
BAJAJ-AUTO,EQ,12-Sep-2011,1625.45,1606.0,1620.0,1565.0,1569.25,1573.35,1583.6,358546,567793752.5,      18203
BAJAJ-AUTO,EQ,13-Sep-2011,1573.35,1584.95,1626.65,1573.55,1600.0,1600.15,1601.92,389232,623519787.6,      17925
BAJAJ-AUTO,EQ,14-Sep-2011,1600.15,1605.0,1642.6,1580.5,1629.1,1629.3,1625.21,794550,1291311300.3,      27053
BAJAJ-AUTO,EQ,15-Sep-2011,1629.3,1635.0,1642.5,1606.0,1630.0,1628.6,1624.35,316196,513614277.65,      13016
BAJAJ-AUTO,EQ,16-Sep-2011,1628.6,1630.25,1638.45,1610.0,1615.0,1626.15,1626.66,317907,517126802.25,      16365
BAJAJ-AUTO,EQ,19-Sep-2011,1626.15,1629.85,1631.0,1592.2,1609.0,1601.95,1608.76,278761,448459454.35,      14622
BAJAJ-AUTO,EQ,20-Sep-2011,1601.95,1607.0,1630.0,1605.3,1629.5,1628.1,1624.47,291674,473815737.2,      12442
BAJAJ-AUTO,EQ,21-Sep-2011,1628.1,1628.15,1633.5,1595.1,1604.0,1603.1,1616.1,263863,426427927.25,      11597
BAJAJ-AUTO,EQ,22-Sep-2011,1603.1,1595.0,1595.0,1536.6,1539.8,1542.35,1555.38,565257,879192030.9,      25477
BAJAJ-AUTO,EQ,23-Sep-2011,1542.35,1535.0,1565.6,1520.85,1550.0,1548.6,1546.11,508073,785538996.65,      21923
BAJAJ-AUTO,EQ,26-Sep-2011,1548.6,1551.0,1551.0,1485.0,1506.0,1509.0,1508.95,468201,706491402.25,      24736
BAJAJ-AUTO,EQ,27-Sep-2011,1509.0,1525.0,1550.0,1509.4,1543.0,1545.4,1535.45,483498,742387617.9,      19237
BAJAJ-AUTO,EQ,28-Sep-2011,1545.4,1545.85,1545.85,1502.3,1515.0,1515.4,1516.22,821979,1246301956.4,      23449
BAJAJ-AUTO,EQ,29-Sep-2011,1515.4,1505.0,1548.3,1494.0,1540.1,1539.0,1528.63,564047,862217353.5,      20700
BAJAJ-AUTO,EQ,30-Sep-2011,1539.0,1530.0,1565.45,1514.0,1536.05,1535.95,1539.47,386423,594887629.35,      25050
BAJAJ-AUTO,EQ,03-Oct-2011,1535.95,1525.0,1548.9,1502.45,1515.0,1519.5,1523.68,474547,723055976.85,      21830
BAJAJ-AUTO,EQ,04-Oct-2011,1519.5,1519.5,1533.15,1477.2,1490.0,1493.6,1504.66,482145,725463275.9,      30688
BAJAJ-AUTO,EQ,05-Oct-2011,1493.6,1501.9,1514.5,1482.3,1500.7,1497.95,1497.2,289106,432849265.8,      14795
BAJAJ-AUTO,EQ,07-Oct-2011,1497.95,1517.4,1538.5,1489.1,1514.8,1503.1,1516.26,414572,628598062.15,      34207
BAJAJ-AUTO,EQ,10-Oct-2011,1503.1,1495.1,1572.9,1493.1,1565.0,1553.55,1533.08,420110,644062145.0,      21284
